"FID","tile","lat","lon"
33436,"36EUQ",-63.590471392,30.0750406379
33437,"36EUR",-62.6945083894,30.1639765951
33438,"36EUS",-61.7978221959,30.247062172
33439,"36EUT",-60.900954504,30.3247845941
33440,"36EUU",-60.004446782,30.3975792144
33441,"36EUV",-59.1072255351,30.4659554367
33442,"36EVA",-58.2314017705,32.2312981353
33443,"36EVB",-57.3336421256,32.2501477833
33444,"36EVC",-56.4352089029,32.2679302912
33445,"36EVQ",-63.6173718088,32.0894127922
33446,"36EVR",-62.7203877221,32.1171415969
33447,"36EVS",-61.8227399394,32.1430428542
33448,"36EVT",-60.9249651904,32.1672692286
33449,"36EVU",-60.0276005134,32.1899570644
33450,"36EVV",-59.1295670312,32.2112656612
33451,"36EWA",-58.2302962024,33.9345439758
33452,"36EWB",-57.3325741213,33.9116289137
33453,"36EWC",-56.4341766952,33.8900110626
33454,"36EWQ",-63.6159928495,34.1070272776
33455,"36EWR",-62.7190611502,34.0733191612
33456,"36EWS",-61.8214626979,34.0418324583
33457,"36EWT",-60.9237344772,34.0123816308
33458,"36EWU",-60.0264137545,33.9848009723
33459,"36EWV",-59.1284219307,33.9588968641
33460,"36EXA",-58.206498141,35.6363672579
33461,"36EXB",-57.309584089,35.5718003498
33462,"36EXC",-56.4119567407,35.510883288
33463,"36EXQ",-63.5863156914,36.1221685437
33464,"36EXR",-62.6905102661,36.0272582742
33465,"36EXS",-61.7939724869,35.9385895442
33466,"36EXT",-60.8972448087,35.8556427939
33467,"36EXU",-60.0008693769,35.7779537501
33468,"36EXV",-59.1037735288,35.7049790361
33469,"36FUD",-55.5171654503,30.7017004821
33470,"36FUE",-54.6196338195,30.752604405
33471,"36FUF",-53.7213974908,30.8008041033
33472,"36FUG",-52.8229960627,30.8464631611
33473,"36FUH",-51.9249694406,30.8897328273
33474,"36FUJ",-51.0262403247,30.9308251808
33475,"36FUK",-50.1273484253,30.969859274
33476,"36FUL",-49.2288338256,31.0069462
33477,"36FUM",-48.3296185857,31.0422516986
33478,"36FVD",-55.5366395552,32.2847173873
33479,"36FVE",-54.6384719463,32.3005747013
33480,"36FVF",-53.7396266363,32.3155886886
33481,"36FVG",-52.8406415931,32.3298104676
33482,"36FVH",-51.9420552177,32.3432872932
33483,"36FVJ",-51.0427878765,32.356085342
33484,"36FVK",-50.143378106,32.3682417973
33485,"36FVL",-49.2443648988,32.3797913515
33486,"36FVM",-48.3446684506,32.3907856984
33487,"36FWD",-55.5356414966,33.8696032402
33488,"36FWE",-54.6375064953,33.8503256714
33489,"36FWF",-53.7386924088,33.8320732704
33490,"36FWG",-52.839737287,33.8147839003
33491,"36FWH",-51.9411796081,33.7984001241
33492,"36FWJ",-51.0419398598,33.7828414974
33493,"36FWK",-50.1425566374,33.7680628222
33494,"36FWL",-49.2435689889,33.7540219311
33495,"36FWM",-48.3438972091,33.740655982
33496,"36FXD",-55.5141562162,35.4533714067
33497,"36FXE",-54.6167228049,35.3990407466
33498,"36FXF",-53.7185805336,35.3475958636
33499,"36FXG",-52.820269249,35.2988622503
33500,"36FXH",-51.9223290877,35.252678546
33501,"36FXJ",-51.0236831124,35.2088184551
33502,"36FXK",-50.1248712121,35.1671549637
33503,"36FXL",-49.2264336376,35.1275695421
33504,"36FXM",-48.3272927384,35.0898853295
33505,"36FYF",-53.6793721518,36.8595037649
33506,"36FYG",-52.7823143495,36.7795326284
33507,"36FYH",-51.8855765854,36.7037372682
33508,"36FYJ",-50.9880869116,36.6317477695
33509,"36FYK",-50.0903877182,36.5633569369
33510,"36FYL",-49.1930215789,36.498371326
33511,"36FYM",-48.2949148308,36.4365015584
33512,"36GTA",-40.2078951892,30.1198313095
33513,"36GTU",-42.0069459269,30.0400440196
33514,"36GTV",-41.1077770911,30.0808290523
33515,"36GUA",-40.2311752277,31.2944074189
33516,"36GUN",-47.4302427071,31.0758639068
33517,"36GUP",-46.5312466077,31.1078657836
33518,"36GUQ",-45.6315518556,31.1383890814
33519,"36GUR",-44.7316988642,31.1675000092
33520,"36GUS",-43.8322284849,31.1952613919
33521,"36GUT",-42.9320618971,31.2217794915
33522,"36GUU",-42.0317400037,31.2471046585
33523,"36GUV",-41.1318041595,31.2712850541
33524,"36GVA",-40.2425274939,32.4692967999
33525,"36GVN",-47.4448279112,32.4012523555
33526,"36GVP",-46.5453828945,32.411217217
33527,"36GVQ",-45.6452534515,32.4207213639
33528,"36GVR",-44.7449793642,32.429785459
33529,"36GVS",-43.8451008941,32.4384291058
33530,"36GVT",-42.9445379563,32.4466854272
33531,"36GVU",-42.0438309875,32.4545701325
33532,"36GVV",-41.1435209013,32.4620982467
33533,"36GWA",-40.2419457738,33.6452084376
33534,"36GWN",-47.4440804873,33.7279315265
33535,"36GWP",-46.5446584816,33.7158170893
33536,"36GWQ",-45.6445513193,33.7042627318
33537,"36GWR",-44.7442988166,33.6932433352
33538,"36GWS",-43.8444412621,33.6827350701
33539,"36GWT",-42.943898639,33.6726976711
33540,"36GWU",-42.0432114068,33.6631120411
33541,"36GWV",-41.1429205013,33.6539599176
33542,"36GXA",-40.229420689,34.8207343624
33543,"36GXN",-47.4279886473,35.0540082867
33544,"36GXP",-46.5290619045,35.0198498986
33545,"36GXQ",-45.6294343128,34.9872695607
33546,"36GXR",-44.7296463811,34.9561966297
33547,"36GXS",-43.8302390568,34.926564069
33548,"36GXT",-42.9301337111,34.8982584724
33549,"36GXU",-42.0298713177,34.8712261152
33550,"36GXV",-41.1299933017,34.8454156039
33551,"36GYA",-40.204992362,35.9944689798
33552,"36GYN",-47.3966094305,36.3775940902
33553,"36GYP",-46.4986476261,36.3215043365
33554,"36GYQ",-45.5999544732,36.2680020716
33555,"36GYR",-44.7010718269,36.2169718642
33556,"36GYS",-43.8025418974,36.1683041325
33557,"36GYT",-42.9032887619,36.1218130777
33558,"36GYU",-42.0038543905,36.077410853
33559,"36GYV",-41.1047811526,36.0350134042
33560,"36HTB",-39.3078423684,30.1571158022
33561,"36HTC",-38.4081611988,30.1927452248
33562,"36HTD",-37.5077741549,30.2268400174
33563,"36HTE",-36.6072237698,30.2594506057
33564,"36HTF",-35.7070530065,30.2906260082
33565,"36HTG",-34.8061838774,30.3204663608
33566,"36HTH",-33.9051593562,30.3490110611
33567,"36HTJ",-33.0045228511,30.3762987205
33568,"36HTK",-32.1031959914,30.4024131064
33569,"36HUB",-39.3303946476,31.3165104516
33570,"36HUC",-38.4300043184,31.3376314561
33571,"36HUD",-37.5289248397,31.3578419537
33572,"36HUE",-36.6276982202,31.3771719458
33573,"36HUF",-35.7268669229,31.3956505884
33574,"36HUG",-34.8253513269,31.4133373258
33575,"36HUH",-33.9236940194,31.4302555897
33576,"36HUJ",-33.0224380343,31.44642834
33577,"36HUK",-32.120503562,31.4619052884
33578,"36HVB",-39.3413918588,32.4761778645
33579,"36HVC",-38.4406555632,32.4827530751
33580,"36HVD",-37.5392382937,32.4890447141
33581,"36HVE",-36.6376818002,32.49506214
33582,"36HVF",-35.7365282982,32.500814443
33583,"36HVG",-34.8346973721,32.506320143
33584,"36HVH",-33.9327314172,32.511586545
33585,"36HVJ",-33.031173286,32.5166208077
33586,"36HVK",-32.1289424655,32.5214384157
33587,"36HWB",-39.3408283347,33.6368429305
33588,"36HWC",-38.44010977,33.6288492507
33589,"36HWD",-37.5387098116,33.621200308
33590,"36HWE",-36.6371702235,33.6138847297
33591,"36HWF",-35.736033234,33.606891463
33592,"36HWG",-34.8342184678,33.6001979942
33593,"36HWH",-33.9322683302,33.5937954436
33594,"36HWJ",-33.0307256826,33.5876751083
33595,"36HWK",-32.128510049,33.5818181638
33596,"36HXB",-39.3286949739,34.7971411
33597,"36HXC",-38.4283581058,34.7745960046
33598,"36HXD",-37.5273308274,34.7530227445
33599,"36HXE",-36.6261551841,34.7323893056
33600,"36HXF",-35.7253736787,34.7126645714
33601,"36HXG",-34.8239068133,34.6937850965
33602,"36HXH",-33.9222972041,34.6757258761
33603,"36HXJ",-33.0210879127,34.6584624092
33604,"36HXK",-32.1191992402,34.6419416348
33605,"36HYB",-39.3050302531,35.9557100306
33606,"36HYC",-38.4054374815,35.9186714144
33607,"36HYD",-37.5051367527,35.8832279526
33608,"36HYE",-36.6046706646,35.8493272509
33609,"36HYF",-35.7045822451,35.8169183733
33610,"36HYG",-34.8037937087,35.7858972387
33611,"36HYH",-33.9028480761,35.7562229135
33612,"36HYJ",-33.0022888021,35.7278552699
33613,"36HYK",-32.1010376967,35.7007072419
33614,"36JTL",-31.2017222274,30.4273851716
33615,"36JTM",-30.3006454304,30.4512455237
33616,"36JTN",-29.3988869159,30.4740645256
33617,"36JTP",-28.4969906207,30.4958666002
33618,"36JTQ",-27.5955008902,30.5166761299
33619,"36JTR",-26.6933387752,30.5365523441
33620,"36JTS",-25.7910486974,30.5555145629
33621,"36JTT",-24.8891754663,30.5735822747
33622,"36JUL",-31.2184337705,31.4767048396
33623,"36JUM",-30.3167722586,31.4908451904
33624,"36JUN",-29.4144390539,31.5043680864
33625,"36JUP",-28.5119778919,31.5172880482
33626,"36JUQ",-27.6099329217,31.5296195638
33627,"36JUR",-26.7072240297,31.5413977706
33628,"36JUS",-25.8043955,31.5526341511
33629,"36JUT",-24.9019920069,31.5633402851
33630,"36JVL",-31.2265819835,32.5260451074
33631,"36JVM",-30.3246353074,32.5304465541
33632,"36JVN",-29.4220218334,32.534655759
33633,"36JVP",-28.5192851992,32.5386772466
33634,"36JVQ",-27.6169694602,32.5425155351
33635,"36JVR",-26.7139939309,32.5461815638
33636,"36JVS",-25.8109028297,32.5496789157
33637,"36JVT",-24.9082407636,32.5530111971
33638,"36JWL",-31.2261644633,33.5762176348
33639,"36JWM",-30.3242323994,33.5708666264
33640,"36JWN",-29.4216332876,33.565749332
33641,"36JWP",-28.51891077,33.5608602477
33642,"36JWQ",-27.6166089058,33.556193885
33643,"36JWR",-26.7136470408,33.5517369412
33644,"36JWS",-25.8105693935,33.5474850653
33645,"36JWT",-24.907920578,33.5434338695
33646,"36JXL",-31.2171743734,34.6261439126
33647,"36JXM",-30.3155569328,34.6110498236
33648,"36JXN",-29.413267043,34.5966148099
33649,"36JXP",-28.5108484549,34.5828233745
33650,"36JXQ",-27.6088453328,34.5696600562
33651,"36JXR",-26.7061776496,34.5570873496
33652,"36JXS",-25.8033897009,34.5450930024
33653,"36JXT",-24.9010261719,34.5336646544
33654,"36JYL",-31.1996382437,35.6747466644
33655,"36JYM",-30.2986343494,35.6499417301
33656,"36JYN",-29.3969474883,35.6262193008
33657,"36JYP",-28.4951216245,35.6035539966
33658,"36JYQ",-27.5937011246,35.5819204801
33659,"36JYR",-26.6916071863,35.5612571829
33660,"36JYS",-25.7893842484,35.5415440292
33661,"36JYT",-24.8875771381,35.5227607629
33662,"36JZS",-25.7685557942,36.5376749172
33663,"36JZT",-24.8675759469,36.511561561
33664,"36KTA",-22.1817617665,30.622778957
33665,"36KTB",-21.2788850727,30.6375869708
33666,"36KTC",-20.3759021878,30.6516351384
33667,"36KTD",-19.4733587828,30.6649359522
33668,"36KTE",-18.5701753437,30.677524307
33669,"36KTF",-17.666897626,30.689409677
33670,"36KTG",-16.7640716819,30.700602034
33671,"36KTU",-23.9866399114,30.5908053315
33672,"36KTV",-23.0839869258,30.6071990236
33673,"36KUA",-22.1930299111,31.5924911438
33674,"36KUB",-21.289650025,31.6012651751
33675,"36KUC",-20.3861698601,31.6095888701
33676,"36KUD",-19.4831350376,31.6174696499
33677,"36KUE",-18.5794651228,31.6249282061
33678,"36KUF",-17.6757058514,31.6319701666
33679,"36KUG",-16.7724032558,31.6386014553
33680,"36KUU",-23.9989333128,31.5735457404
33681,"36KUV",-23.095764226,31.583259602
33682,"36KVA",-22.1985236473,32.5620842531
33683,"36KVB",-21.2948984055,32.5648150849
33684,"36KVC",-20.3911757707,32.5674057368
33685,"36KVD",-19.487901341,32.5698585217
33686,"36KVE",-18.5839942309,32.5721798814
33687,"36KVF",-17.6800001682,32.5743715706
33688,"36KVG",-16.7764651724,32.5764354337
33689,"36KVU",-24.0049269759,32.5561876161
33690,"36KVV",-23.1015062291,32.5592110046
33691,"36KWA",-22.1982421506,33.5324033635
33692,"36KWB",-21.2946294804,33.5290833705
33693,"36KWC",-20.3909192706,33.525933799
33694,"36KWD",-19.4876571175,33.5229518378
33695,"36KWE",-18.5837621627,33.5201296555
33696,"36KWF",-17.6797801301,33.517465118
33697,"36KWG",-16.7762570432,33.5149559843
33698,"36KWU",-24.0046198619,33.5395721608
33699,"36KWV",-23.1012120105,33.5358964958
33700,"36KXA",-22.1921807694,34.5025472626
33701,"36KXB",-21.2888388069,34.4931813083
33702,"36KXC",-20.3853961166,34.4842960631
33703,"36KXD",-19.4823983291,34.4758836041
33704,"36KXE",-18.5787650752,34.4679218494
33705,"36KXF",-17.6750420933,34.4604047888
33706,"36KXG",-16.7717754184,34.4533261026
33707,"36KXU",-23.998006905,34.5227707456
33708,"36KXV",-23.094876713,34.5124015804
33709,"36KYA",-22.1803565173,35.471615489
33710,"36KYB",-21.2775425719,35.4562208978
33711,"36KYC",-20.3746216989,35.4416162288
33712,"36KYD",-19.4721395755,35.4277884967
33713,"36KYE",-18.5690168011,35.4147014292
33714,"36KYF",-17.6657991356,35.4023451778
33715,"36KYG",-16.763032633,35.3907093813
33716,"36KYU",-23.9851068155,35.5048555658
33717,"36KYV",-23.0825181872,35.487812547
33718,"36KZA",-22.1627711498,36.4404534879
33719,"36KZB",-21.2607423386,36.4190491376
33720,"36KZC",-20.3585973971,36.3987426536
33721,"36KZD",-19.4568820787,36.3795160475
33722,"36KZE",-18.5545184167,36.3613189512
33723,"36KZF",-17.6520521986,36.3441377273
33724,"36KZG",-16.7500295119,36.3279580207
33725,"36KZU",-23.9659218031,36.4866682755
33726,"36KZV",-23.0641384044,36.4629730722
33727,"36LTH",-15.8606178661,30.7111301597
33728,"36LTJ",-14.9570823101,30.7210014072
33729,"36LTK",-14.0540114023,30.7302236733
33730,"36LTL",-13.1503253897,30.7388202828
33731,"36LTM",-12.2465707337,30.7467968224
33732,"36LTN",-11.3432941122,30.7541594614
33733,"36LTP",-10.4394156861,30.7609265693
33734,"36LTQ",-9.53548219265,30.7671022372
33735,"36LTR",-8.63204054923,30.772691164
33736,"36LUH",-15.868476822,31.644839135
33737,"36LUJ",-14.9644726869,31.6506875747
33738,"36LUK",-14.0609372397,31.6561514651
33739,"36LUL",-13.1567899045,31.6612446325
33740,"36LUM",-12.2525771617,31.6659703972
33741,"36LUN",-11.3488457109,31.6703324212
33742,"36LUP",-10.4445149212,31.6743415962
33743,"36LUQ",-9.54013156532,31.6780003503
33744,"36LUR",-8.63624259372,31.6813114751
33745,"36LVH",-15.8723083099,32.578376785
33746,"36LVJ",-14.9680757154,32.580196984
33747,"36LVK",-14.0643137821,32.5818974941
33748,"36LVL",-13.1599415292,32.5834826193
33749,"36LVM",-12.2555054487,32.584953394
33750,"36LVN",-11.3515522511,32.5863109584
33751,"36LVP",-10.4470009181,32.5875587039
33752,"36LVQ",-9.54239823909,32.5886973886
33753,"36LVR",-8.63829118009,32.5897278794
33754,"36LWH",-15.8721119879,33.5125957946
33755,"36LWJ",-14.967891099,33.5103828931
33756,"36LWK",-14.0641407705,33.5083155028
33757,"36LWL",-13.1597800424,33.5063883923
33758,"36LWM",-12.2553554067,33.5046003018
33759,"36LWN",-11.3514135712,33.5029498462
33760,"36LWP",-10.4468735381,33.5014329021
33761,"36LWQ",-9.54228209704,33.5000485487
33762,"36LWR",-8.63818621302,33.498795731
33763,"36LXH",-15.8678846014,34.4466675743
33764,"36LXJ",-14.9639157763,34.4404245437
33765,"36LXK",-14.060415337,34.4345920049
33766,"36LXL",-13.1563027652,34.4291551976
33767,"36LXM",-12.2521245428,34.4241105791
33768,"36LXN",-11.3484273669,34.4194542403
33769,"36LXP",-10.4441306661,34.4151745583
33770,"36LXQ",-9.53978121013,34.4112689366
33771,"36LXR",-8.63592594692,34.4077343995
33772,"36LYH",-15.8596377553,35.3797641185
33773,"36LYJ",-14.9561606336,35.3695017487
33774,"36LYK",-14.0531476583,35.3599140647
33775,"36LYL",-13.1495191772,35.3509768189
33776,"36LYM",-12.2458216496,35.3426842054
33777,"36LYN",-11.3426017503,35.3350298111
33778,"36LYP",-10.4387797386,35.3279945424
33779,"36LYQ",-9.53490234936,35.3215741456
33780,"36LYR",-8.63151649359,35.3157637374
33781,"36LZH",-15.847372169,36.312738274
33782,"36LZJ",-14.944626296,36.2984679082
33783,"36LZK",-14.0423382759,36.285135547
33784,"36LZL",-13.1394297434,36.2727075134
33785,"36LZM",-12.2364471247,36.2611757632
33786,"36LZN",-11.3339370602,36.2505314126
33787,"36LZP",-10.4308210452,36.2407479318
33788,"36LZQ",-9.52764575755,36.2318194337
33789,"36LZR",-8.62495805537,36.2237391483
33790,"36MTA",-4.11207091344,30.7921202119
33791,"36MTB",-3.20842571927,30.7943331503
33792,"36MTC",-2.30422092645,30.7959981506
33793,"36MTD",-1.40000376886,30.7971157732
33794,"36MTE",-0.496321523519,30.7976872168
33795,"36MTS",-7.72801084722,30.7777071462
33796,"36MTT",-6.82394004979,30.782152978
33797,"36MTU",-5.92037525052,30.7860320759
33798,"36MTV",-5.01623649672,30.7893539431
33799,"36MUA",-4.11406135505,31.6928219664
33800,"36MUB",-3.20997774857,31.694132981
33801,"36MUC",-2.3053350174,31.6951193781
33802,"36MUD",-1.40068045024,31.6957814913
33803,"36MUE",-0.496561376306,31.6961200312
33804,"36MUS",-7.7317673307,31.684283149
33805,"36MUT",-6.82725278529,31.6869170313
33806,"36MUU",-5.92324609693,31.6892151499
33807,"36MUV",-5.01866656021,31.6911831372
33808,"36MVA",-4.11503173253,32.5933101669
33809,"36MVB",-3.21073439228,32.5937181777
33810,"36MVC",-2.30587815575,32.5940251612
33811,"36MVD",-1.40101034405,32.5942312229
33812,"36MVE",-0.496678308857,32.5943365821
33813,"36MVS",-7.73359869482,32.5906527242
33814,"36MVT",-6.8288678112,32.5914724401
33815,"36MVU",-5.92464569025,32.5921876583
33816,"36MVV",-5.01985126233,32.5928001335
33817,"36MWA",-4.11498201171,33.4944405716
33818,"36MWB",-3.2106956225,33.4939445325
33819,"36MWC",-2.30585032623,33.4935713166
33820,"36MWD",-1.40099344039,33.4933207987
33821,"36MWE",-0.496672317573,33.4931927074
33822,"36MWS",-7.73350485776,33.4976713528
33823,"36MWT",-6.82878505918,33.4966747843
33824,"36MWU",-5.92457397741,33.4958052586
33825,"36MWV",-5.01979055899,33.4950606433
33826,"36MXA",-4.11391136612,34.3954472484
33827,"36MXB",-3.20986079624,34.3940477729
33828,"36MXC",-2.30525106478,34.3929948188
33829,"36MXD",-1.40062945868,34.392288029
33830,"36MXE",-0.496543301732,34.3919266463
33831,"36MXS",-7.73148426009,34.4045622173
33832,"36MXT",-6.82700315417,34.4017506164
33833,"36MXU",-5.92302976411,34.3992974331
33834,"36MXV",-5.01848344206,34.3971966564
33835,"36MYA",-4.11182267538,35.2955647151
33836,"36MYB",-3.20823215819,35.2932640758
33837,"36MYC",-2.3040819821,35.2915330895
33838,"36MYD",-1.39991937738,35.2903711726
33839,"36MYE",-0.49629161027,35.2897770822
33840,"36MYS",-7.72754235799,35.3105489763
33841,"36MYT",-6.82352690214,35.3059269565
33842,"36MYU",-5.92001721332,35.3018941284
33843,"36MYV",-5.01593343148,35.2984406139
33844,"36MZA",-4.10871601233,36.1956487514
33845,"36MZB",-3.20580976051,36.1924492486
33846,"36MZC",-2.30234311504,36.1900419569
33847,"36MZD",-1.39886321626,36.1884260712
33848,"36MZE",-0.495917248582,36.1875998622
33849,"36MZS",-7.72167932054,36.2164871503
33850,"36MZT",-6.8183564416,36.2100594168
33851,"36MZU",-5.91553643836,36.2044510269
33852,"36MZV",-5.0121406136,36.1996482551
33853,"36NTF",0.407905812603,30.79771387
33854,"36NTG",1.31213095708,30.7971952598
33855,"36NTH",2.21580663827,30.7961315497
33856,"36NTJ",3.12001285471,30.7945201517
33857,"36NTK",4.02420234196,30.792359553
33858,"36NTL",4.92782789044,30.7896488767
33859,"36NTM",5.83196947891,30.7863815075
33860,"36NTN",6.73607992475,30.7825548445
33861,"36NTP",7.63961213979,30.7781669147
33862,"36NUF",0.408102935902,31.6961358215
33863,"36NUG",1.31276514999,31.6958285816
33864,"36NUH",2.21687793947,31.6951984078
33865,"36NUJ",3.12152203222,31.6942437666
33866,"36NUK",4.02615011434,31.6929637598
33867,"36NUL",4.93021491958,31.6913578665
33868,"36NUM",5.83479716865,31.6894221648
33869,"36NUN",6.73934962588,31.6871551115
33870,"36NUP",7.64332515723,31.6845555339
33871,"36NVF",0.408199036556,32.5943414969
33872,"36NVG",1.31307433062,32.5942458782
33873,"36NVH",2.21740021715,32.5940497577
33874,"36NVJ",3.12225778467,32.5937526559
33875,"36NVK",4.0270996896,32.5933542949
33876,"36NVL",4.93137864231,32.5928545119
33877,"36NVM",5.83617572233,32.5922520858
33878,"36NVN",6.74094367151,32.5915465361
33879,"36NVP",7.64513533063,32.5907374961
33880,"36NWF",0.408194112768,33.4931867332
33881,"36NWG",1.31305848906,33.4933029813
33882,"36NWH",2.21737345602,33.493541415
33883,"36NWJ",3.12222008509,33.4939026151
33884,"36NWK",4.02705103448,33.4943869225
33885,"36NWL",4.93131901456,33.4949945333
33886,"36NWM",5.83610508598,33.4957269322
33887,"36NWN",6.74086199329,33.4965847037
33888,"36NWP",7.64504257905,33.4975682913
33889,"36NXF",0.4080880809,34.3919097912
33890,"36NXG",1.31271736092,34.3922377623
33891,"36NXH",2.21679721092,34.392910457
33892,"36NXJ",3.12140830845,34.393929512
33893,"36NXK",4.02600333958,34.3952958871
33894,"36NXL",4.93003504528,34.3970101379
